transaction_id,customer_id,transaction_datetime,city,payment_method,transaction_type,device_type,amount,risk_score,fraud_flag,fraud_reason
9273,CUST_702,2025-01-11 15:50:00,Ziguinchor,Free Money,Transfert,Android,45994,0,0,Normal
9274,CUST_751,2025-03-31 09:22:00,Ziguinchor,Carte Bancaire,Retrait,Android,12483,0,0,Normal
9275,CUST_707,2025-06-12 11:21:00,Dakar,Carte Bancaire,Paiement,Android,45867,0,0,Normal
9276,CUST_126,2025-04-26 13:21:00,Kaolack,Orange Money,Transfert,Android,13507,0,0,Normal
9277,CUST_914,2025-05-07 18:51:00,Thiès,Carte Bancaire,Retrait,Android,11284,0,0,Normal
9278,CUST_368,2025-04-06 07:37:00,Saint-Louis,Orange Money,Retrait,iPhone,2160,0,0,Normal
9279,CUST_265,2025-03-21 10:42:00,Kaolack,Wave,Paiement,Android,10227,0,0,Normal
9280,CUST_856,2025-03-31 01:20:00,Ziguinchor,Free Money,Paiement,Android,37664,25,0,Normal
9281,CUST_659,2025-06-19 16:16:00,Ziguinchor,Carte Bancaire,Paiement,iPhone,7076,0,0,Normal
9282,CUST_642,2025-01-17 16:16:00,Kaolack,Carte Bancaire,Transfert,iPhone,6871,0,0,Normal
9283,CUST_938,2025-05-21 23:15:00,Kaolack,Carte Bancaire,Retrait,Android,11258,0,0,Normal
9284,CUST_487,2025-01-15 02:58:00,Kaolack,Carte Bancaire,Retrait,iPhone,22674,25,0,Normal
9285,CUST_836,2025-03-24 19:12:00,Kaolack,Orange Money,Transfert,Android,5695,0,0,Normal
9286,CUST_498,2025-01-12 17:57:00,Saint-Louis,Free Money,Paiement,Android,34163,30,0,Normal
9287,CUST_521,2025-01-18 04:09:00,Kaolack,Free Money,Paiement,iPhone,15466,25,0,Normal
9288,CUST_186,2025-06-14 23:43:00,Kaolack,Wave,Retrait,iPhone,500,0,0,Normal
9289,CUST_42,2025-03-05 15:44:00,Ziguinchor,Carte Bancaire,Retrait,Android,26838,0,0,Normal
9290,CUST_786,2025-05-07 01:54:00,Dakar,Carte Bancaire,Retrait,iPhone,18576,25,0,Normal
9291,CUST_756,2025-05-20 16:19:00,Ziguinchor,Wave,Retrait,Android,34397,0,0,Normal
9292,CUST_580,2025-06-07 17:18:00,Saint-Louis,Carte Bancaire,Paiement,Android,3190,0,0,Normal
9293,CUST_922,2025-05-19 17:57:00,Saint-Louis,Orange Money,Paiement,Android,11469,0,0,Normal
9294,CUST_644,2025-06-02 15:29:00,Kaolack,Free Money,Paiement,iPhone,14374,0,0,Normal
9295,CUST_751,2025-06-12 10:12:00,Ziguinchor,Orange Money,Transfert,Android,9591,0,0,Normal
9296,CUST_930,2025-02-24 18:28:00,Saint-Louis,Carte Bancaire,Transfert,Android,22026,0,0,Normal
9297,CUST_583,2025-03-26 17:26:00,Saint-Louis,Carte Bancaire,Transfert,Android,21846,0,0,Normal
9298,CUST_443,2025-03-02 13:46:00,Ziguinchor,Orange Money,Transfert,Android,44315,0,0,Normal
9299,CUST_786,2025-06-11 16:51:00,Dakar,Orange Money,Transfert,iPhone,4270,0,0,Normal
9300,CUST_296,2025-03-04 13:50:00,Dakar,Carte Bancaire,Paiement,iPhone,15019,0,0,Normal
9301,CUST_346,2025-05-02 12:15:00,Thiès,Orange Money,Retrait,Android,6819,0,0,Normal
9302,CUST_707,2025-06-02 10:01:00,Dakar,Carte Bancaire,Paiement,Android,60500,0,0,Normal
9303,CUST_524,2025-03-12 12:25:00,Ziguinchor,Wave,Transfert,iPhone,43901,0,0,Normal
9304,CUST_164,2025-01-19 11:34:00,Dakar,Free Money,Transfert,Android,37543,0,0,Normal
9305,CUST_394,2025-05-10 09:08:00,Dakar,Carte Bancaire,Retrait,Android,10646,0,0,Normal
9306,CUST_450,2025-04-18 18:03:00,Kaolack,Free Money,Transfert,iPhone,16603,0,0,Normal
9307,CUST_838,2025-02-22 11:04:00,Thiès,Wave,Paiement,iPhone,88682,0,0,Normal
9308,CUST_888,2025-01-15 19:53:00,Thiès,Orange Money,Paiement,iPhone,4738,0,0,Normal
9309,CUST_49,2025-06-17 17:14:00,Kaolack,Wave,Retrait,Android,2880,0,0,Normal
9310,CUST_197,2025-06-16 15:10:00,Thiès,Free Money,Paiement,iPhone,13035,0,0,Normal
9311,CUST_433,2025-06-05 09:49:00,Ziguinchor,Wave,Retrait,iPhone,14202,0,0,Normal
9312,CUST_554,2025-06-12 17:18:00,Dakar,Orange Money,Transfert,iPhone,40619,0,0,Normal
9313,CUST_621,2025-02-10 03:00:00,Thiès,Carte Bancaire,Retrait,Android,23038,25,0,Normal
9314,CUST_864,2025-02-21 06:27:00,Kaolack,Carte Bancaire,Transfert,iPhone,15255,0,0,Normal
9315,CUST_795,2025-06-24 13:18:00,Saint-Louis,Carte Bancaire,Paiement,Android,15660,0,0,Normal
9316,CUST_250,2025-03-14 04:38:00,Dakar,Free Money,Paiement,Android,27837,25,0,Normal
9317,CUST_126,2025-04-27 17:53:00,Kaolack,Free Money,Paiement,iPhone,21742,0,0,Normal
9318,CUST_2,2025-01-04 06:16:00,Kaolack,Carte Bancaire,Retrait,Android,25107,0,0,Normal
9319,CUST_325,2025-05-17 16:09:00,Ziguinchor,Carte Bancaire,Transfert,Android,59094,0,0,Normal
9320,CUST_566,2025-03-15 08:06:00,Saint-Louis,Carte Bancaire,Transfert,Android,27054,0,0,Normal
9321,CUST_765,2025-02-12 09:12:00,Thiès,Carte Bancaire,Transfert,Android,24719,0,0,Normal
9322,CUST_862,2025-03-27 15:10:00,Kaolack,Carte Bancaire,Paiement,iPhone,21567,0,0,Normal
9323,CUST_107,2025-04-02 13:21:00,Dakar,Carte Bancaire,Retrait,iPhone,32080,0,0,Normal
9324,CUST_10,2025-06-04 07:41:00,Ziguinchor,Wave,Transfert,iPhone,58654,0,0,Normal
9325,CUST_27,2025-04-12 07:48:00,Saint-Louis,Carte Bancaire,Transfert,Android,6558,0,0,Normal
9326,CUST_419,2025-05-25 15:26:00,Dakar,Carte Bancaire,Paiement,Android,32604,0,0,Normal
9327,CUST_201,2025-03-27 19:26:00,Kaolack,Wave,Retrait,iPhone,45625,0,0,Normal
9328,CUST_51,2025-05-28 08:52:00,Thiès,Wave,Transfert,iPhone,15882,0,0,Normal
9329,CUST_405,2025-01-02 22:31:00,Ziguinchor,Orange Money,Paiement,Android,26906,0,0,Normal
9330,CUST_554,2025-04-19 11:20:00,Dakar,Orange Money,Paiement,iPhone,45463,0,0,Normal
9331,CUST_23,2025-04-07 09:25:00,Ziguinchor,Orange Money,Retrait,iPhone,17449,0,0,Normal
9332,CUST_540,2025-04-18 15:38:00,Saint-Louis,Wave,Transfert,iPhone,35191,0,0,Normal
9333,CUST_340,2025-05-13 06:48:00,Kaolack,Carte Bancaire,Paiement,iPhone,54943,0,0,Normal
9334,CUST_418,2025-01-31 06:12:00,Thiès,Carte Bancaire,Transfert,Android,22141,0,0,Normal
9335,CUST_921,2025-01-07 14:41:00,Thiès,Wave,Retrait,Android,28477,0,0,Normal
9336,CUST_645,2025-01-10 20:23:00,Thiès,Orange Money,Retrait,Android,11532,0,0,Normal
9337,CUST_862,2025-04-23 18:51:00,Kaolack,Free Money,Transfert,iPhone,6292,0,0,Normal
9338,CUST_619,2025-05-18 09:03:00,Dakar,Wave,Retrait,Android,28105,0,0,Normal
9339,CUST_225,2025-01-22 10:19:00,Saint-Louis,Carte Bancaire,Retrait,Android,44194,0,0,Normal
9340,CUST_28,2025-06-02 11:50:00,Ziguinchor,Wave,Paiement,Android,8239,0,0,Normal
9341,CUST_39,2025-03-27 11:24:00,Kaolack,Carte Bancaire,Paiement,Android,53458,0,0,Normal
9342,CUST_747,2025-05-15 23:46:00,Thiès,Free Money,Transfert,iPhone,7800,0,0,Normal
9343,CUST_848,2025-04-27 18:11:00,Ziguinchor,Carte Bancaire,Retrait,iPhone,55518,0,0,Normal
9344,CUST_347,2025-04-04 00:16:00,Thiès,Free Money,Paiement,iPhone,6232,0,0,Normal
9345,CUST_164,2025-02-19 10:04:00,Dakar,Orange Money,Paiement,Android,15231,0,0,Normal
9346,CUST_825,2025-05-24 22:59:00,Dakar,Wave,Transfert,Android,6099,0,0,Normal
9347,CUST_235,2025-05-15 08:56:00,Thiès,Orange Money,Transfert,Android,36558,0,0,Normal
9348,CUST_12,2025-01-09 09:23:00,Saint-Louis,Carte Bancaire,Transfert,iPhone,34420,0,0,Normal
9349,CUST_855,2025-01-26 16:07:00,Dakar,Wave,Transfert,Android,17054,0,0,Normal
9350,CUST_688,2025-03-28 07:33:00,Thiès,Orange Money,Paiement,Android,47038,0,0,Normal
9351,CUST_133,2025-03-21 20:53:00,Kaolack,Free Money,Transfert,Android,60440,0,0,Normal
9352,CUST_612,2025-06-23 13:03:00,Ziguinchor,Orange Money,Transfert,Android,6626,0,0,Normal
9353,CUST_962,2025-06-09 11:53:00,Thiès,Carte Bancaire,Paiement,iPhone,27362,0,0,Normal
9354,CUST_624,2025-03-31 13:45:00,Kaolack,Carte Bancaire,Paiement,iPhone,58888,30,0,Normal
9355,CUST_849,2025-01-19 18:55:00,Ziguinchor,Orange Money,Transfert,iPhone,55499,0,0,Normal
9356,CUST_417,2025-02-15 09:51:00,Thiès,Wave,Paiement,iPhone,66376,0,0,Normal
9357,CUST_156,2025-06-19 09:15:00,Dakar,Orange Money,Retrait,iPhone,34439,0,0,Normal
9358,CUST_529,2025-02-26 14:50:00,Ziguinchor,Wave,Transfert,iPhone,10355,0,0,Normal
9359,CUST_955,2025-06-16 11:54:00,Saint-Louis,Carte Bancaire,Transfert,iPhone,31377,0,0,Normal
9360,CUST_988,2025-01-20 20:24:00,Kaolack,Wave,Retrait,Android,34449,0,0,Normal
9361,CUST_658,2025-01-17 00:37:00,Kaolack,Wave,Paiement,iPhone,19388,0,0,Normal
9362,CUST_846,2025-01-20 20:45:00,Ziguinchor,Wave,Retrait,iPhone,34663,0,0,Normal
9363,CUST_608,2025-01-11 06:10:00,Saint-Louis,Free Money,Retrait,Android,6454,0,0,Normal
9364,CUST_679,2025-03-06 16:32:00,Saint-Louis,Free Money,Paiement,Android,7055,0,0,Normal
9365,CUST_520,2025-02-20 17:25:00,Ziguinchor,Free Money,Transfert,Android,45081,0,0,Normal
9366,CUST_700,2025-04-12 06:40:00,Saint-Louis,Wave,Transfert,iPhone,11616,0,0,Normal
9367,CUST_117,2025-06-30 09:03:00,Dakar,Wave,Transfert,iPhone,8567,0,0,Normal
9368,CUST_229,2025-01-20 07:00:00,Dakar,Carte Bancaire,Retrait,Android,14897,0,0,Normal
9369,CUST_571,2025-06-06 05:21:00,Kaolack,Carte Bancaire,Transfert,iPhone,5894,0,0,Normal
9370,CUST_369,2025-04-10 10:03:00,Ziguinchor,Orange Money,Paiement,Android,20163,0,0,Normal
9371,CUST_829,2025-05-28 14:31:00,Ziguinchor,Orange Money,Transfert,Android,37396,0,0,Normal
9372,CUST_436,2025-01-01 23:01:00,Thiès,Orange Money,Retrait,Android,11531,0,0,Normal
9373,CUST_782,2025-05-31 14:49:00,Dakar,Free Money,Paiement,iPhone,21996,0,0,Normal
9374,CUST_327,2025-03-31 07:09:00,Dakar,Wave,Retrait,iPhone,6578,0,0,Normal
9375,CUST_480,2025-01-25 12:21:00,Ziguinchor,Wave,Transfert,Android,13459,0,0,Normal
9376,CUST_744,2025-02-06 07:43:00,Saint-Louis,Free Money,Paiement,iPhone,39652,0,0,Normal
9377,CUST_420,2025-03-19 12:56:00,Ziguinchor,Carte Bancaire,Retrait,iPhone,21205,0,0,Normal
9378,CUST_890,2025-02-17 17:13:00,Thiès,Orange Money,Transfert,Android,79730,0,0,Normal
9379,CUST_698,2025-03-10 12:32:00,Ziguinchor,Free Money,Retrait,Android,32320,0,0,Normal
9380,CUST_74,2025-03-27 15:47:00,Ziguinchor,Wave,Retrait,Android,4015,30,0,Normal
9381,CUST_43,2025-03-09 13:02:00,Ziguinchor,Wave,Retrait,Android,26589,0,0,Normal
9382,CUST_76,2025-04-20 02:27:00,Ziguinchor,Wave,Paiement,iPhone,8161,25,0,Normal
9383,CUST_917,2025-02-05 08:11:00,Saint-Louis,Carte Bancaire,Transfert,iPhone,32557,0,0,Normal
9384,CUST_286,2025-05-02 20:47:00,Thiès,Carte Bancaire,Retrait,Android,10859,0,0,Normal
9385,CUST_848,2025-05-09 07:21:00,Ziguinchor,Orange Money,Paiement,Android,16508,0,0,Normal
9386,CUST_140,2025-05-05 09:41:00,Ziguinchor,Carte Bancaire,Paiement,iPhone,43704,0,0,Normal
9387,CUST_927,2025-01-16 06:58:00,Dakar,Carte Bancaire,Transfert,Android,2421,0,0,Normal
9388,CUST_831,2025-03-16 07:18:00,Ziguinchor,Carte Bancaire,Retrait,iPhone,9813,0,0,Normal
9389,CUST_615,2025-05-29 14:55:00,Ziguinchor,Wave,Transfert,iPhone,48969,0,0,Normal
9390,CUST_813,2025-03-06 12:09:00,Dakar,Orange Money,Retrait,iPhone,8446,0,0,Normal
9391,CUST_74,2025-01-08 16:59:00,Ziguinchor,Carte Bancaire,Transfert,Android,7124,0,0,Normal
9392,CUST_371,2025-03-30 22:49:00,Thiès,Carte Bancaire,Transfert,Android,13740,0,0,Normal
9393,CUST_382,2025-02-26 16:55:00,Dakar,Orange Money,Transfert,iPhone,7599,0,0,Normal
9394,CUST_846,2025-06-09 15:57:00,Ziguinchor,Wave,Retrait,iPhone,24117,0,0,Normal
9395,CUST_963,2025-01-19 15:21:00,Ziguinchor,Free Money,Paiement,iPhone,51536,0,0,Normal
9396,CUST_44,2025-01-29 14:29:00,Kaolack,Wave,Paiement,iPhone,30294,0,0,Normal
9397,CUST_857,2025-01-21 10:26:00,Kaolack,Wave,Transfert,Android,500,0,0,Normal
9398,CUST_275,2025-06-27 21:48:00,Kaolack,Free Money,Paiement,Android,24370,0,0,Normal
9399,CUST_736,2025-05-03 06:48:00,Dakar,Free Money,Transfert,iPhone,14329,0,0,Normal
9400,CUST_393,2025-01-09 11:54:00,Saint-Louis,Free Money,Transfert,iPhone,42708,0,0,Normal
9401,CUST_159,2025-01-01 07:51:00,Kaolack,Wave,Transfert,iPhone,33396,30,0,Normal
9402,CUST_416,2025-05-23 14:43:00,Thiès,Orange Money,Paiement,Android,22939,0,0,Normal
9403,CUST_734,2025-06-16 18:40:00,Dakar,Free Money,Retrait,Android,7441,0,0,Normal
9404,CUST_828,2025-03-20 16:52:00,Dakar,Orange Money,Transfert,Android,43427,0,0,Normal
9405,CUST_357,2025-05-25 14:00:00,Dakar,Wave,Retrait,iPhone,17681,0,0,Normal
9406,CUST_395,2025-05-04 17:06:00,Saint-Louis,Free Money,Paiement,Android,14019,0,0,Normal
9407,CUST_371,2025-02-15 15:36:00,Thiès,Free Money,Retrait,Android,19557,0,0,Normal
9408,CUST_396,2025-06-11 19:21:00,Thiès,Wave,Paiement,iPhone,65719,0,0,Normal
9409,CUST_945,2025-01-06 16:09:00,Ziguinchor,Orange Money,Retrait,iPhone,32776,0,0,Normal
9410,CUST_931,2025-03-05 18:44:00,Dakar,Carte Bancaire,Paiement,iPhone,9464,0,0,Normal
9411,CUST_127,2025-03-29 09:13:00,Dakar,Wave,Retrait,iPhone,98111,0,0,Normal
9412,CUST_409,2025-04-26 15:08:00,Ziguinchor,Carte Bancaire,Transfert,Android,11314,0,0,Normal
9413,CUST_796,2025-02-21 01:53:00,Dakar,Free Money,Paiement,Android,10862,55,1,Transaction nocturne
9414,CUST_445,2025-05-26 11:14:00,Saint-Louis,Wave,Retrait,Android,16337,0,0,Normal
9415,CUST_94,2025-03-22 18:01:00,Ziguinchor,Orange Money,Transfert,iPhone,39289,0,0,Normal
9416,CUST_510,2025-05-15 13:15:00,Kaolack,Wave,Paiement,Android,23365,0,0,Normal
9417,CUST_325,2025-02-12 14:31:00,Ziguinchor,Free Money,Retrait,Android,22570,0,0,Normal
9418,CUST_667,2025-03-15 11:38:00,Saint-Louis,Carte Bancaire,Transfert,Android,12263,0,0,Normal
9419,CUST_897,2025-06-04 11:48:00,Thiès,Wave,Transfert,iPhone,500,0,0,Normal
9420,CUST_268,2025-05-24 19:33:00,Thiès,Free Money,Transfert,Android,31417,0,0,Normal
9421,CUST_845,2025-02-27 10:39:00,Saint-Louis,Carte Bancaire,Paiement,iPhone,15515,35,1,Comportement suspect
9422,CUST_24,2025-03-12 09:26:00,Thiès,Free Money,Paiement,iPhone,12034,0,0,Normal
9423,CUST_496,2025-03-06 18:20:00,Ziguinchor,Free Money,Paiement,iPhone,16639,0,0,Normal
9424,CUST_5,2025-06-13 07:59:00,Thiès,Wave,Transfert,Android,42340,0,0,Normal
9425,CUST_707,2025-01-17 12:22:00,Dakar,Orange Money,Paiement,iPhone,29198,0,0,Normal
9426,CUST_548,2025-05-05 11:36:00,Saint-Louis,Wave,Retrait,iPhone,55905,0,0,Normal
9427,CUST_268,2025-01-14 10:14:00,Thiès,Orange Money,Transfert,iPhone,23263,0,0,Normal
9428,CUST_355,2025-06-08 08:48:00,Dakar,Free Money,Transfert,Android,17628,0,0,Normal
9429,CUST_695,2025-03-01 07:44:00,Thiès,Wave,Retrait,iPhone,30317,0,0,Normal
9430,CUST_329,2025-03-01 14:49:00,Ziguinchor,Wave,Transfert,Android,10725,0,0,Normal
9431,CUST_306,2025-04-02 09:15:00,Saint-Louis,Free Money,Transfert,iPhone,42925,30,0,Normal
9432,CUST_388,2025-04-21 23:29:00,Kaolack,Free Money,Paiement,iPhone,13101,0,0,Normal
9433,CUST_431,2025-02-07 19:31:00,Saint-Louis,Carte Bancaire,Transfert,iPhone,34158,0,0,Normal
9434,CUST_590,2025-05-09 15:55:00,Kaolack,Wave,Paiement,Android,13849,0,0,Normal
9435,CUST_167,2025-04-16 10:22:00,Saint-Louis,Carte Bancaire,Paiement,Android,22562,0,0,Normal
9436,CUST_391,2025-04-12 17:04:00,Kaolack,Wave,Transfert,iPhone,11175,0,0,Normal
9437,CUST_307,2025-02-17 17:39:00,Thiès,Free Money,Transfert,Android,11720,0,0,Normal
9438,CUST_633,2025-01-15 13:40:00,Saint-Louis,Wave,Paiement,Android,21019,0,0,Normal
9439,CUST_127,2025-04-14 15:59:00,Dakar,Wave,Paiement,Android,73726,0,0,Normal
9440,CUST_324,2025-06-20 14:09:00,Dakar,Free Money,Paiement,Android,31962,0,0,Normal
9441,CUST_236,2025-03-25 09:25:00,Ziguinchor,Free Money,Retrait,Android,35447,0,0,Normal
9442,CUST_509,2025-03-12 06:21:00,Ziguinchor,Carte Bancaire,Paiement,iPhone,21398,0,0,Normal
9443,CUST_911,2025-04-09 21:59:00,Ziguinchor,Wave,Paiement,iPhone,48064,0,0,Normal
9444,CUST_868,2025-03-19 15:30:00,Saint-Louis,Orange Money,Retrait,iPhone,12486,0,0,Normal
9445,CUST_632,2025-03-17 14:42:00,Thiès,Orange Money,Transfert,Android,29751,0,0,Normal
9446,CUST_573,2025-04-08 01:46:00,Dakar,Free Money,Transfert,Android,49679,25,0,Normal
9447,CUST_275,2025-05-17 16:59:00,Kaolack,Wave,Paiement,Android,37001,0,0,Normal
9448,CUST_820,2025-03-30 11:28:00,Ziguinchor,Wave,Paiement,Android,16705,0,0,Normal
9449,CUST_948,2025-04-27 10:33:00,Ziguinchor,Carte Bancaire,Transfert,Android,3168,0,0,Normal
9450,CUST_967,2025-02-19 14:50:00,Ziguinchor,Carte Bancaire,Retrait,Android,26937,0,0,Normal
9451,CUST_144,2025-04-04 09:37:00,Kaolack,Free Money,Paiement,iPhone,500,30,0,Normal
9452,CUST_462,2025-06-25 12:52:00,Dakar,Carte Bancaire,Retrait,Android,20812,0,0,Normal
9453,CUST_11,2025-06-27 17:27:00,Dakar,Orange Money,Retrait,Android,19553,0,0,Normal
9454,CUST_911,2025-01-03 11:03:00,Ziguinchor,Wave,Retrait,Android,28948,0,0,Normal
9455,CUST_447,2025-03-11 04:06:00,Dakar,Free Money,Transfert,Android,30708,25,0,Normal
9456,CUST_455,2025-06-09 09:37:00,Thiès,Orange Money,Paiement,Android,8038,0,0,Normal
9457,CUST_394,2025-01-10 16:21:00,Dakar,Carte Bancaire,Paiement,iPhone,18780,0,0,Normal
9458,CUST_386,2025-01-14 15:32:00,Saint-Louis,Orange Money,Paiement,iPhone,27571,0,0,Normal
9459,CUST_278,2025-03-25 01:23:00,Dakar,Orange Money,Paiement,iPhone,60664,25,0,Normal
9460,CUST_944,2025-05-09 01:20:00,Kaolack,Carte Bancaire,Paiement,Android,24398,25,0,Normal
9461,CUST_100,2025-05-19 16:53:00,Dakar,Orange Money,Transfert,Android,3209,0,0,Normal
9462,CUST_75,2025-04-09 16:29:00,Thiès,Free Money,Paiement,iPhone,10524,0,0,Normal
9463,CUST_69,2025-01-06 17:26:00,Thiès,Free Money,Retrait,iPhone,49538,0,0,Normal
9464,CUST_743,2025-01-25 09:09:00,Ziguinchor,Wave,Paiement,iPhone,35430,0,0,Normal
9465,CUST_150,2025-03-23 08:28:00,Dakar,Free Money,Transfert,Android,19775,0,0,Normal
9466,CUST_878,2025-05-25 11:44:00,Thiès,Free Money,Transfert,iPhone,6301,0,0,Normal
9467,CUST_917,2025-02-08 08:39:00,Saint-Louis,Free Money,Paiement,Android,89331,0,0,Normal
9468,CUST_416,2025-04-05 19:25:00,Thiès,Wave,Transfert,Android,14661,0,0,Normal
9469,CUST_253,2025-06-20 12:32:00,Thiès,Wave,Paiement,iPhone,3547,0,0,Normal
9470,CUST_99,2025-03-14 15:12:00,Dakar,Wave,Paiement,Android,25535,0,0,Normal
9471,CUST_684,2025-03-06 12:21:00,Dakar,Wave,Paiement,Android,9492,0,0,Normal
9472,CUST_710,2025-06-06 21:14:00,Dakar,Orange Money,Retrait,iPhone,65242,0,0,Normal
9473,CUST_832,2025-04-06 09:26:00,Ziguinchor,Wave,Retrait,iPhone,7511,0,0,Normal
9474,CUST_148,2025-02-21 22:30:00,Ziguinchor,Wave,Retrait,iPhone,12699,0,0,Normal
9475,CUST_346,2025-02-12 01:53:00,Thiès,Wave,Paiement,Android,3612,25,0,Normal
9476,CUST_281,2025-03-22 09:12:00,Thiès,Free Money,Retrait,iPhone,45463,30,0,Normal
9477,CUST_313,2025-02-15 20:50:00,Thiès,Free Money,Retrait,iPhone,20693,0,0,Normal
9478,CUST_599,2025-05-11 06:58:00,Thiès,Orange Money,Retrait,iPhone,29010,0,0,Normal
9479,CUST_444,2025-04-30 12:08:00,Saint-Louis,Free Money,Transfert,iPhone,37275,0,0,Normal
9480,CUST_804,2025-01-18 09:01:00,Thiès,Free Money,Paiement,iPhone,6016,0,0,Normal
9481,CUST_868,2025-01-24 08:17:00,Saint-Louis,Orange Money,Retrait,iPhone,35005,0,0,Normal
9482,CUST_889,2025-02-15 14:56:00,Thiès,Free Money,Paiement,Android,28592,0,0,Normal
9483,CUST_536,2025-01-29 20:47:00,Ziguinchor,Wave,Transfert,Android,45345,0,0,Normal
9484,CUST_985,2025-05-19 13:35:00,Ziguinchor,Wave,Paiement,Android,4992,0,0,Normal
9485,CUST_552,2025-06-05 10:00:00,Kaolack,Wave,Retrait,iPhone,3179,0,0,Normal
9486,CUST_527,2025-03-10 17:02:00,Ziguinchor,Wave,Transfert,iPhone,56635,35,1,Comportement suspect
9487,CUST_92,2025-06-23 09:02:00,Saint-Louis,Orange Money,Paiement,Android,3160,0,0,Normal
9488,CUST_445,2025-05-11 16:24:00,Saint-Louis,Orange Money,Transfert,iPhone,9897,0,0,Normal
9489,CUST_311,2025-03-22 12:19:00,Dakar,Carte Bancaire,Transfert,Android,38001,0,0,Normal
9490,CUST_530,2025-02-10 09:26:00,Dakar,Carte Bancaire,Paiement,iPhone,31240,0,0,Normal
9491,CUST_119,2025-04-27 13:07:00,Ziguinchor,Wave,Paiement,Android,65084,0,0,Normal
9492,CUST_121,2025-04-22 17:44:00,Dakar,Free Money,Paiement,iPhone,13408,0,0,Normal
9493,CUST_274,2025-04-24 07:19:00,Dakar,Carte Bancaire,Paiement,iPhone,39979,0,0,Normal
9494,CUST_979,2025-06-23 16:06:00,Thiès,Wave,Retrait,Android,58542,0,0,Normal
9495,CUST_703,2025-06-26 07:48:00,Saint-Louis,Carte Bancaire,Retrait,Android,2260,0,0,Normal
9496,CUST_37,2025-05-29 18:47:00,Thiès,Carte Bancaire,Paiement,Android,6221,0,0,Normal
9497,CUST_410,2025-05-21 12:39:00,Saint-Louis,Free Money,Transfert,Android,19804,0,0,Normal
9498,CUST_895,2025-04-23 14:00:00,Kaolack,Wave,Paiement,Android,18303,0,0,Normal
9499,CUST_440,2025-05-31 18:00:00,Dakar,Orange Money,Retrait,iPhone,12277,0,0,Normal
9500,CUST_136,2025-04-06 11:48:00,Dakar,Wave,Transfert,Android,89284,0,0,Normal
9501,CUST_14,2025-01-07 08:26:00,Ziguinchor,Carte Bancaire,Retrait,iPhone,10073,0,0,Normal
9502,CUST_228,2025-03-19 18:21:00,Saint-Louis,Carte Bancaire,Retrait,Android,30606,0,0,Normal
9503,CUST_229,2025-03-07 09:45:00,Dakar,Wave,Retrait,iPhone,17314,0,0,Normal
9504,CUST_454,2025-06-13 18:35:00,Dakar,Orange Money,Retrait,iPhone,27179,0,0,Normal
9505,CUST_229,2025-01-03 13:23:00,Dakar,Wave,Retrait,iPhone,26820,0,0,Normal
9506,CUST_129,2025-03-12 12:55:00,Saint-Louis,Free Money,Retrait,iPhone,21736,0,0,Normal
9507,CUST_720,2025-04-23 15:05:00,Ziguinchor,Carte Bancaire,Transfert,Android,10062,0,0,Normal
9508,CUST_188,2025-02-03 13:25:00,Thiès,Wave,Paiement,iPhone,40486,0,0,Normal
9509,CUST_206,2025-05-13 18:21:00,Ziguinchor,Wave,Paiement,Android,3156,0,0,Normal
9510,CUST_552,2025-06-17 12:40:00,Kaolack,Free Money,Transfert,iPhone,2997,0,0,Normal
9511,CUST_902,2025-01-31 21:40:00,Thiès,Wave,Retrait,iPhone,10111,0,0,Normal
9512,CUST_715,2025-04-28 09:45:00,Dakar,Orange Money,Transfert,iPhone,17909,0,0,Normal
9513,CUST_364,2025-03-18 11:06:00,Thiès,Orange Money,Retrait,iPhone,3782,30,0,Normal
9514,CUST_219,2025-04-18 16:44:00,Kaolack,Wave,Paiement,iPhone,45430,0,0,Normal
9515,CUST_910,2025-01-19 10:22:00,Saint-Louis,Orange Money,Transfert,Android,3354,0,0,Normal
9516,CUST_26,2025-05-08 14:31:00,Kaolack,Free Money,Retrait,iPhone,13576,0,0,Normal
9517,CUST_1000,2025-02-24 17:18:00,Dakar,Wave,Paiement,Android,37499,0,0,Normal
9518,CUST_344,2025-02-20 03:33:00,Ziguinchor,Free Money,Transfert,Android,32015,25,0,Normal
9519,CUST_245,2025-06-01 13:18:00,Kaolack,Orange Money,Retrait,iPhone,24005,0,0,Normal
9520,CUST_236,2025-06-09 19:23:00,Ziguinchor,Wave,Transfert,iPhone,70617,0,0,Normal
9521,CUST_90,2025-02-26 07:22:00,Ziguinchor,Orange Money,Transfert,iPhone,500,0,0,Normal
9522,CUST_857,2025-01-06 11:30:00,Kaolack,Orange Money,Transfert,iPhone,39411,0,0,Normal
9523,CUST_548,2025-04-04 12:55:00,Saint-Louis,Free Money,Transfert,Android,36907,0,0,Normal
9524,CUST_387,2025-02-12 13:49:00,Thiès,Wave,Transfert,Android,42591,0,0,Normal
9525,CUST_145,2025-02-14 18:33:00,Dakar,Orange Money,Transfert,Android,16922,0,0,Normal
9526,CUST_184,2025-06-29 09:10:00,Saint-Louis,Orange Money,Transfert,Android,20629,0,0,Normal
9527,CUST_129,2025-05-29 20:01:00,Saint-Louis,Wave,Transfert,iPhone,28984,0,0,Normal
9528,CUST_59,2025-02-10 09:10:00,Thiès,Free Money,Transfert,Android,46515,0,0,Normal
